"Weight" "L1" "L2" "L3" "Height" "Width" "Species"
"66" 118.923955236486 15.4428249298201 19.9133439783764 18.1141286769898 25.525210770771 16.3322412019114 "Perch"
"67" 988.915621136939 40.3712266617976 44.2711446497151 44.8473997348295 26.8149527122459 16.071237303162 "Perch"
"68" -0.556182068821143 9.05982109144905 10.5717742998607 10.2114201524994 16.7092670457821 9.58553505733591 "Smelt"
"69" 11.390959216229 9.16922942435309 12.5211431429061 11.3485569293775 14.6224216436702 9.96730382324142 "Smelt"
"70" 165.116273588266 20.6424664854648 22.6885603766376 21.961995284638 25.6046487434498 14.8779053286349 "Roach"
"71" 199.984827007445 20.2421033462274 22.390414391936 23.7430957835813 23.6428647962937 15.0186551562872 "Roach"
"72" 524.864007937294 33.5278602003617 33.0372635369365 36.6927117554003 28.9424827359637 17.5597740239935 "Perch"
"73" 88.7451260349604 18.294803379753 18.5151909276256 21.9856723456633 25.4475352957752 13.6903191065466 "Roach"
"74" 467.502599676964 26.1152351133231 30.9100959285464 36.3652186144706 42.186216042334 15.6017652763481 "Bream"
"75" 59.176431202458 14.3445290869296 14.3521937636118 17.4968909116962 38.4106425958585 13.9041401546692 "SilverBream"
"76" 104.244991031024 20.3257574380144 21.7390745278011 21.7702468216885 29.9000041195249 15.070094431339 "Perch"
"77" 235.384676261218 23.2154075523882 26.8210193027249 29.1066320915445 38.004062630197 13.4512893026101 "Pike"
"78" 365.596550001248 26.7092571805384 30.1570577301541 33.4495886515772 37.5499333013019 13.3423187590883 "Bream"
"79" 954.564810169395 36.4220742463876 40.5255374804986 47.3058172742078 37.7720099830918 13.2824412517761 "Bream"
"80" 1262.65379117857 52.6261792005803 55.6700971452621 59.2266633268094 18.1801537587261 11.9958187980084 "Pike"
"81" 879.330344944082 37.379641139431 39.7959277131988 45.7456632822144 39.141610351009 15.1268047034152 "Bream"
"82" 37.3441222871601 10.9089737762079 10.7563490069666 12.6211122844367 17.0450475130165 8.73534867251352 "Smelt"
"83" -55.7911812526642 9.85500991423747 11.1351686359409 11.1607292024027 17.0574016427523 9.88830727104836 "Smelt"
"84" 845.10236355015 37.0126793306365 39.4012366977124 40.2455252791464 30.7357608487629 17.583863860077 "Perch"
"85" 658.143280115128 31.2693649657442 34.4568609756041 40.1928964758265 38.0134989432274 15.0886666700554 "Bream"
"86" 1256.03358558096 51.0877175633572 56.9446200048296 60.3991366505624 19.2834522024073 11.772543173474 "Pike"
"87" 1550.44202857895 56.4140117463462 60.297237168002 64.527493634465 15.3993112647448 9.80285138330598 "Pike"
"88" 60.8083145267527 10.8662927719942 13.8346489307788 13.207486855497 16.9804079498026 9.44381792141266 "Smelt"
"89" 518.007326395862 41.2246382648191 42.9693330629847 45.1730032465033 18.062520640568 11.4867242902144 "Pike"
"90" -50.8393353640141 11.7668074852299 10.771746268354 14.5287705440547 17.3984921674502 9.84993559928856 "Smelt"
"91" 1168.39593449523 53.3961011269337 57.4313661979135 60.067026554906 18.9109617882533 11.6299812852163 "Pike"
"92" 632.009626569287 34.5347655555571 37.0608712663852 40.7016410684635 27.4967238496334 15.6347073150525 "Perch"
"93" 408.303689453102 25.3234450545206 27.9908799117607 33.0946994790619 38.4490458484914 13.094375475177 "Bream"
"94" 265.739139856762 23.7997036799571 26.1891370612142 29.6110638124858 39.7647297066407 13.4604313652439 "Bream"
"95" 159.134471022116 19.9578207376518 20.6719519026652 27.7671654655667 28.1992950821356 14.9045710981594 "Roach"
"96" 1000.86954645881 37.6654244773921 40.0926026127663 46.3781644148263 38.3028801781659 14.7719525563911 "Bream"
"97" 165.292871586601 19.2771022654859 20.3819903581548 21.4880753133973 40.1788137453905 14.833638225354 "SilverBream"
"98" 352.003540120143 23.4996246003733 27.8064937557069 32.1393959405355 39.975215017679 15.1136013560164 "Bream"
"99" 12.7325497596333 10.8316772272893 11.5861444287173 13.9549861408435 16.5228573479011 10.2843768102437 "Smelt"
"100" 80.6385398997099 10.8046199594406 11.7918374827529 14.3353707246008 17.8594395560695 9.15336991697646 "Smelt"
"101" 237.198257830455 22.7002136312727 24.3190897871915 26.9654775415271 28.7233955626399 14.3304559713669 "Perch"
"102" 288.125256263704 26.2586088020535 29.3987015573687 30.891478015083 28.2608101815293 15.2986296142925 "Whitewish"
"103" 114.837171687202 16.6385535042027 19.1685499660784 21.9609613016037 40.016409715285 13.8402021756915 "SilverBream"
"104" 914.50480533301 34.8244028812993 39.596993545206 44.7135318965629 41.3322845637466 14.3728143131259 "Bream"
"105" 28.2238311202376 10.9888412067472 11.7498436585899 10.6222726461771 18.2755365762721 9.8181239851388 "Smelt"
"106" 148.568861597336 19.7612656690843 22.5238091281087 23.0112015175359 27.4286960836426 15.1328087365976 "Perch"
"107" 197.955486981319 24.874165698979 26.6718782943272 28.6125102499229 25.6063872198587 16.0864562129563 "Perch"
"108" 34.2021413096234 12.8055356871009 14.4915162244289 16.7784816691829 25.7900763629002 14.2493741181778 "Roach"
"109" 515.758301659415 29.3853106192539 30.6401449333714 34.8454409372186 33.2017056639148 19.1921368515944 "Whitewish"
"110" 698.232808398497 31.7550297051304 34.114934628466 39.0696376420283 41.9873565799891 13.8509128279412 "Bream"
"111" 424.064154958014 29.6532721377088 31.3319040798521 35.1624099310613 26.4884364547888 15.5929831405627 "Roach"
"112" 966.096277128104 36.0067944302587 37.6969860696998 44.280641509015 41.5318695024789 14.0469462029621 "Bream"
"113" 317.537286797501 23.9333560988911 28.0979371052248 29.5843798451942 27.8358443108955 14.4538945144842 "Whitewish"
"114" 167.652589124351 20.1878016189844 21.8088106244517 23.3003510688145 26.4122474777432 14.7701656847653 "Perch"
"115" -24.36383687473 13.6287874948872 13.1192339463107 16.0505484682436 18.1217146391813 11.8083682131458 "Smelt"
"116" 439.788023671222 26.1896036223263 31.1897518256457 33.7197758431433 38.6032090855351 15.2591370524037 "Bream"
"117" 16.0278525142256 13.968100042629 14.5432152302354 14.3987192231619 41.8915261207694 14.5004704175236 "SilverBream"
"118" 1059.89521341583 36.2218971803598 39.2437729530087 40.3859001857514 30.6354353472683 17.7422909893841 "Perch"
"119" 656.430848215566 29.159926624266 34.9589585076342 37.8312655127087 39.6556036189476 14.9032439737824 "Pike"
"120" 1017.88973279248 48.9847438865836 52.399257095548 56.0789596121869 16.3237363715542 11.1885105618566 "Pike"
"121" 511.424852911463 27.3866678233776 30.4106416201701 36.6116619729802 40.4983570391592 13.8935391557875 "Bream"
"122" 599.263953414996 32.4154104384114 33.9176186258586 39.2661642352626 36.8685120087779 14.8136419565361 "Bream"
"123" 110.59543086796 14.9856217626182 17.8475994872554 21.1079238644047 36.1366335552629 13.895027806075 "SilverBream"
"124" 307.71051638116 24.9129635502215 27.2526649600601 29.3275604375801 39.968861029769 15.1642442786933 "Bream"
"125" 876.985831844954 33.2318489359101 37.5391728288919 41.3872951754267 41.7572064809087 14.790864968925 "Bream"
"126" 202.247311202963 18.1175458752741 19.3691021875492 20.6453468591611 39.2058603766914 14.7650328722689 "SilverBream"
"127" 311.57636215998 35.5955448868146 37.0366146007403 41.3731365294014 15.1174874217355 9.52527794650561 "Pike"
"128" -33.968874943059 10.5629509511139 10.8433897263521 11.0005487236666 15.9202406259509 10.2611829143811 "Smelt"
"129" 858.057300256849 34.1168566902001 39.020662286237 42.3056255273384 40.6486240579995 14.0244716214622 "Bream"
"130" -5.34086903414445 9.62513902852661 8.93333535939312 10.6353699704515 16.0031544496871 9.58404659620952 "Smelt"
"131" 97.3258005464737 16.3558040268709 18.03341350272 19.5512915394933 26.1592253193128 17.3195646463339 "Perch"
"132" 30.0371610654686 14.9071640630887 14.234300765573 17.5256128479927 23.5009976889695 15.1012674090098 "Perch"
"133" 163.369413742987 20.9940139727987 20.4972517050719 21.4064614322838 40.3334598952676 14.8559818163012 "SilverBream"
"134" 159.378768337823 22.2763732800418 21.7961110570572 27.0813223791332 40.6118229317549 13.8113075824364 "SilverBream"
"135" 321.577174634322 25.6809324214862 25.593990696475 30.0702889163839 40.2992481611065 14.0771760316665 "Pike"
"136" 119.490691452718 15.3730348143506 14.725901749487 16.7759464215535 37.9731007961407 12.9717467092206 "SilverBream"
"137" 900.547501832166 36.2216700064934 39.5105418205777 41.5927322872045 25.3002661035002 15.5591148268166 "Perch"
"138" 181.192641584198 19.0752486792045 18.9825728789224 22.8345108809031 41.0265775358042 14.3766424981391 "SilverBream"
"139" 326.143803352369 24.8366209836251 28.6984630888707 32.068744422973 40.414488790527 15.0088720471642 "Bream"
"140" 964.151695259946 36.6899163503976 40.1228298010709 45.9401817839729 40.7351060840869 15.0485025155309 "Bream"
"141" 822.920642154061 35.5469830898979 41.4948951150856 41.2968675722562 28.1920832131638 16.8042533727642 "Perch"
"142" 929.379414497111 39.5260127250959 41.3062392782746 44.6758600425444 38.8627986488812 13.825641878559 "Bream"
"143" 627.030748919806 31.0912344047851 33.9390686157288 39.0845720191181 38.2473579766292 13.3879091139178 "Bream"
"144" 48.3453571449684 14.0338656343005 14.8007949496073 15.2342891729531 23.9876430771717 15.1191237816188 "Perch"
"145" 1009.50044133028 34.843815662195 37.7883158787774 44.0855231369349 42.0933238353754 14.4211175720624 "Bream"
"146" -26.9050066273795 10.696804070399 11.1592924769628 13.2528268239277 16.4094674985356 9.90649051065605 "Smelt"
"147" 714.058987701977 32.5837825656594 34.8443853231829 43.3886730045973 40.4783454356957 14.8987606307038 "Bream"
"148" 1034.04926908454 40.6536475726262 41.2617277563753 46.7312850777965 26.2920085431271 16.5546094785058 "Perch"
"149" 235.062005486464 26.7671157385424 25.6171932022425 33.087176871394 28.2903012704777 15.3805203707123 "Whitewish"
"150" 95.9971149509777 14.9185521834135 15.2174502679564 17.5458858225489 38.1953375047573 13.1204524243825 "SilverBream"
"151" 92.8534936330648 16.9965844377584 18.1693438301875 20.8224825277972 24.8208147379881 14.5259744714999 "Perch"
"152" -100.884750748303 10.0863949425542 10.7259134977397 11.1064534571978 16.3173297347334 9.54732218732985 "Smelt"
"153" 921.951954180884 37.9419326518939 40.0504067173156 48.7127748250773 40.5801156269971 14.8834382140757 "Bream"
"154" 717.309109574813 31.7488862098058 33.5040561790977 39.9296173603973 40.5156391203755 13.7313541051966 "Bream"
"155" 710.970949341091 32.4065624685835 33.9755684652187 40.2847499555895 40.6056353467107 14.0369894764618 "Bream"
"156" 416.626112081067 33.6347356024812 37.9495161139647 38.902755858881 18.493792012356 11.1697116831402 "Pike"
"157" 92.9038386184334 17.453976001451 17.269546657042 19.9265318223158 36.7373490551428 13.4021787405515 "SilverBream"
"158" 663.67733726873 34.7703788838974 36.519638752691 39.1686445922835 28.1898383338418 16.1045541267883 "Perch"
"159" 685.839692389994 30.6836017688524 34.500581200328 41.4509413477654 37.01023608225 14.7676642607333 "Bream"
"160" 401.926680483769 27.7068964827743 31.3188717191832 34.3058031534585 37.9961337329674 14.688299066504 "Bream"
"161" 306.861254232177 36.1005567203856 38.7435851542986 40.1641737860768 16.8651156468895 9.5312303090273 "Pike"
"162" 189.143374570253 22.1635199564058 22.3006511815176 23.8304722512235 26.0690571534285 13.8622358774436 "Roach"
"163" 574.459629821745 30.5681794009016 34.8147120390342 39.9979453906668 37.4939240243132 14.2463754540169 "Bream"
"164" 42.1295481745172 12.0825117284456 11.2509430522852 14.5773609990757 16.4711411345944 10.5773454553456 "Smelt"
"165" 700.103384485977 33.5485574990686 35.8749773291949 43.0617737006431 40.4013207681648 13.8954141709384 "Bream"
"166" 625.423380214056 32.2318164411029 32.6368968192108 40.3287593573982 38.7828954385213 13.9894505737009 "Bream"
"167" 501.300879210481 32.3912105995854 36.9262950807858 35.728588246526 28.5950331313983 17.2761112429729 "Perch"
"168" 169.686061772971 29.5268547842252 33.039840657527 34.3488524031575 16.7158757976715 9.53695912616039 "Pike"
"169" 1701.06959164221 57.4647399778265 63.5028691194544 67.3367397747866 16.4527983888501 10.9442411839751 "Pike"
"170" 1007.18404150129 34.8828520485878 37.4418660438075 43.366194673269 44.7873745708525 15.5571786843807 "Bream"
"171" 153.840159783219 22.0454032144747 25.9696766355588 26.5800941354448 24.4590823398212 15.7932147223072 "Perch"
"172" 965.56938492532 36.7799579610299 39.3911070016066 44.5173482520107 40.7546880545485 15.3409213237677 "SilverBream"
"173" 989.700303186616 33.6934954858653 36.4952364593317 42.8021409357799 41.6168065882144 15.5921492252142 "Bream"
"174" 153.456289223067 21.0769080106013 19.7640752655629 20.850942953605 26.5161912231436 14.7480215764637 "Roach"
"175" 40.3317081075304 10.6478801642019 12.9802002087998 17.7488982502755 17.1449499369007 9.37263808022755 "Smelt"
"176" 862.168660547713 33.9722926142666 34.2623614919633 38.0854323462138 31.8418699963557 20.4578843033017 "Perch"
"177" 719.106172085653 44.5960364779959 48.2942883696266 51.7951912494859 14.8561090326371 10.864624190889 "Pike"
"178" 645.8590473987 35.8768924322477 35.1766768308344 38.0177258666447 26.2016329955921 17.469304723701 "Perch"
"179" 489.083338047773 29.6491816108863 32.9972749947691 34.109889338911 29.5965020662806 17.7587509016267 "Perch"
"180" 29.6170098696934 13.7774261323213 13.2444997817534 17.0769599176253 26.0403315773523 13.6924895469574 "Roach"
"181" 1013.32398641242 32.6624694543377 37.2190637603716 41.1239027680318 45.1013905127573 15.3260288356807 "Bream"
"182" 148.961558285427 20.1733765807195 20.7956608529265 22.4685778104457 25.5465749216203 15.1838254233602 "Perch"
"183" 302.542285254826 26.0857935836511 26.0495762823018 29.9843484812036 24.0304593251375 14.7137792730248 "Perch"
"184" 54.1569539177946 14.8987072251554 12.33093553522 16.7104875828662 37.851685085331 13.2146646937281 "SilverBream"
"185" 402.423188198673 33.3852298303478 36.9365250965529 41.6507177396807 18.0956208253053 11.5396665587629 "Pike"
"186" -16.6998778969389 7.70829365598407 10.4721937960762 12.2713451157317 15.9921681107287 9.74157199557533 "Smelt"
"187" 707.135441133249 31.5721235195065 35.7563210084759 40.5640039634652 40.3464730712238 13.9371319227306 "Bream"
"188" 558.943656858355 43.0888843325428 45.9325758481692 51.2897449313564 15.5659427019238 10.3882142245077 "Pike"
"189" 157.111334641524 19.0429253518578 23.0131460978901 21.9809503409187 25.6769730649974 15.5595851598244 "Perch"
"190" 219.485288761128 20.8714039357406 24.441414356288 25.2366064699093 38.8548109589395 14.2678292292908 "SilverBream"
"191" 884.600534135718 33.6497167166879 40.5241082678929 44.2005988681642 40.6813061702345 14.0523791469984 "Bream"
"192" 587.752437462867 28.5053665959421 30.1695808659401 34.0345065769346 32.6415532312772 19.4324958292034 "Whitewish"
"193" 1012.09646974845 35.2943770937038 37.3865510046187 41.5218163422185 44.4655160048296 15.6195045116892 "Bream"
"194" 703.196296276315 30.4005066622405 31.056289665344 38.4090357479589 38.2751692070184 13.9756361537877 "Bream"
"195" 1165.48857489468 41.7450862654302 42.7875891882826 45.2099340351208 27.6372571582022 16.2419223181111 "Perch"
"196" 601.892091879091 31.316451408379 34.6419690995357 38.6337027275462 37.3555549690207 14.8625311288552 "Bream"
"197" 625.35176700343 31.693675326458 33.694754551596 39.6502034213479 38.6153829771837 13.4624731223042 "Bream"
"198" 648.895434873326 35.8801795724133 37.1492306815866 39.7044046568464 28.8801636977605 15.8694291929063 "Perch"
"199" 482.41231926089 29.0517296510079 32.5594065883679 35.8005257882606 36.8894759828852 12.1058750840965 "Bream"
"200" 24.3983052937467 12.2894780836768 11.1788947755294 14.1431643215089 17.1024891375069 8.79379338827061 "Smelt"
"201" 299.58446600766 20.7593422662732 24.1764174225985 25.5804716482629 40.3525613307133 14.4942897094008 "SilverBream"
"202" -3.77409451117935 10.4861727161427 11.1114615119768 13.3495730158457 15.7854607773198 10.1339645893206 "Smelt"
"203" 716.871296447949 32.3132325639126 33.8648195236503 39.2707425077878 41.7850962868052 13.4910458109283 "Bream"
"204" 298.940235463545 22.3110297842872 23.483967491815 28.7238464999972 39.210849077486 14.3446804198815 "SilverBream"
"205" 678.497517060283 36.1951701678536 36.8656969783251 38.8818837081654 27.6465159169034 17.5431341029115 "Perch"
"206" 93.057364721338 21.3406648560379 22.4642099200499 24.5732701430179 22.3413445346947 15.0115534399318 "Perch"
"207" 188.28606586803 21.2286261359002 23.7359383145394 23.8745400985412 24.3311110647618 14.8986372375665 "Perch"
"208" 1473.97378331506 55.7435731979949 59.2866399569535 63.232792493276 14.8725902629026 9.39316895616401 "Pike"
"209" -2.63802583863925 11.1567180919204 11.6392325583439 14.3890544240793 16.7937542846973 9.63669959826593 "Smelt"
"210" 360.172941576811 26.5384885170752 30.3532849860029 36.5200619014702 39.6279232407731 13.3377340869418 "Bream"
"211" 4.00222032151699 13.9958934074792 13.2709465294524 14.8151171382284 16.6545974578225 9.5709795892978 "Smelt"
"212" 89.2937127643434 18.8676965464895 20.6704391586902 20.5104861818568 27.3127959993202 16.286640953918 "Roach"
"213" 231.345909184081 21.4007331978212 22.2233495874154 24.1381914568908 39.5764334381853 14.060766149279 "SilverBream"
"214" 729.481115463013 29.3999777091854 32.9133830277155 40.1842540074086 39.5932573738855 14.0613041510294 "Bream"
"215" 41.1626209803404 12.7552886524437 15.0734988652762 19.0421865118891 18.7581127570009 11.5853864753399 "Smelt"
"216" 48.2136248885274 17.7911455994749 17.0541763574514 21.0093199109896 27.1140538998433 13.725330269072 "Roach"
"217" 81.6880492045071 9.35189382688417 9.9692957338897 13.4957067921347 17.1501901356188 10.1809611738616 "Smelt"
"218" 1005.95092390224 40.1108883198449 44.2639710950588 46.3562666792644 28.0563390764073 17.756538654746 "Perch"
"219" 252.342342079432 23.7061800899064 25.0892323686115 28.7397135800497 37.5482373200457 13.2393988266772 "Bream"
"220" 420.459248016949 36.8850889175894 35.9419485410269 39.0399366621569 16.9294422362672 11.4049163679189 "Pike"
"221" 638.235961252098 30.3438978668133 35.4268962823407 39.2475808350953 38.9003173275399 13.8255487641553 "Bream"
"222" 161.632716241497 19.5495030543271 19.616896292048 24.0127205514289 39.1162965745061 14.7331013960759 "SilverBream"
"223" 158.082955839081 21.2359802973704 22.2622698032123 25.7716362216982 24.8630684177216 14.9276725331578 "Perch"
"224" 35.6061534873585 12.2949755353126 11.9867606213072 12.6454122160589 17.0224912559886 9.73247809461268 "Smelt"
"225" 254.607712332665 25.3277594781053 27.79609573847 28.2573021968723 24.4088314774882 14.9396725177161 "Perch"
"226" 625.693030886776 31.0576137640688 30.4221045717019 39.1648895080284 40.2389574300313 15.109335443615 "Bream"
"227" 207.298792750244 34.9454661537855 36.6169411629039 39.9694245470756 15.4749001876232 10.095593591265 "Pike"
"228" 949.502076192684 38.7555187168545 42.7879338970664 45.2059325333459 25.3999718447127 16.0282814337139 "Perch"
"229" 58.1614220964186 12.9740181367781 12.2137893239873 17.1620672052941 16.7083623692222 8.95576142180598 "Smelt"
"230" 639.183306380291 29.871311062036 32.6315069603599 37.76928119218 38.1333009508388 14.6834858353094 "Bream"
"231" 341.736885596842 24.6826603431563 28.5553379266468 30.8041922374184 38.5428052280255 15.3271102483376 "Bream"
"232" 34.3685418887562 15.2556223860805 18.1686722337778 18.3473021586788 27.064173355221 15.6969374400078 "Perch"
"233" 994.620042457941 33.1965583461594 37.2635361363309 43.2471449032262 45.3543266632955 15.8110198828182 "Bream"
"234" 836.065103166335 36.8081897513761 39.6766310329598 43.0116563306131 28.4820120619098 16.8798370830552 "Perch"
"235" 678.549613838975 35.6541231624709 37.6096028660961 37.8672502909499 28.2833390939328 17.5665862967243 "Perch"
"236" 133.083478015767 19.2793029597454 20.0614500602632 22.1501167961625 35.9296780110278 14.3084140307332 "SilverBream"
"237" 342.053822004963 23.7257679032221 25.5485542031775 27.6339758343656 24.3515443535394 14.5623758695323 "Perch"
"238" -2.38941192823903 13.7183980992686 16.4575205234198 15.4994334182054 18.05141510681 11.3216780820363 "Smelt"
"239" 390.899134744302 29.3043820162875 28.7653587722761 34.9800894283567 35.3253061570127 13.2259360047403 "Bream"
"240" 189.01383781459 32.3078585804842 31.9871060406889 36.9297349060388 14.2523258179783 10.4525906895826 "Pike"
"241" 248.239286781893 24.377845533196 25.9050366458168 28.1430955598398 38.3087083174588 14.5151033106296 "SilverBream"
"242" 36.4019546546799 10.7516549681249 12.4435277585019 12.9743960668523 18.1732473755173 8.97045907605041 "Smelt"
"243" 6.09767064459678 12.360405455884 12.5852341253218 12.7308196810431 17.7514442358807 8.73958025177124 "Smelt"
